,Open,High,Low,Close,Volume
2010-03-11,790000.0,794000.0,778000.0,778000.0,390197.0
2010-03-12,778000.0,784000.0,771000.0,778000.0,189012.0
2010-03-15,782000.0,783000.0,764000.0,768000.0,220101.0
2010-03-16,768000.0,770000.0,758000.0,765000.0,329450.0
2010-03-17,772000.0,798000.0,771000.0,798000.0,429700.0
2010-03-18,795000.0,807000.0,795000.0,797000.0,305953.0
2010-03-19,801000.0,807000.0,798000.0,804000.0,211959.0
2010-03-22,803000.0,804000.0,792000.0,801000.0,181200.0
2010-03-23,807000.0,815000.0,805000.0,809000.0,197833.0
2010-03-24,815000.0,825000.0,813000.0,819000.0,257995.0
2010-03-25,815000.0,822000.0,809000.0,819000.0,179525.0
2010-03-26,823000.0,825000.0,812000.0,820000.0,208385.0
2010-03-29,810000.0,825000.0,810000.0,818000.0,152728.0
2010-03-30,827000.0,829000.0,812000.0,814000.0,236030.0
2010-03-31,814000.0,834000.0,813000.0,818000.0,433060.0
2010-04-01,826000.0,845000.0,824000.0,845000.0,553639.0
2010-04-02,846000.0,860000.0,841000.0,857000.0,415768.0
2010-04-05,861000.0,870000.0,857000.0,870000.0,301527.0
2010-04-06,874000.0,875000.0,861000.0,869000.0,298969.0
2010-04-07,865000.0,869000.0,852000.0,859000.0,382220.0
2010-04-08,857000.0,863000.0,853000.0,863000.0,263629.0
2010-04-09,864000.0,866000.0,848000.0,856000.0,274471.0
2010-04-12,859000.0,860000.0,827000.0,830000.0,429205.0
2010-04-13,834000.0,834000.0,815000.0,828000.0,400103.0
2010-04-14,835000.0,847000.0,833000.0,845000.0,306448.0
2010-04-15,862000.0,862000.0,844000.0,855000.0,335004.0
2010-04-16,855000.0,858000.0,841000.0,848000.0,209607.0
2010-04-19,837000.0,840000.0,826000.0,827000.0,245655.0
2010-04-20,827000.0,832000.0,821000.0,828000.0,260284.0
2010-04-21,838000.0,853000.0,835000.0,852000.0,261187.0
2010-04-22,849000.0,849000.0,833000.0,841000.0,328365.0
2010-04-23,848000.0,848000.0,828000.0,830000.0,305893.0
2010-04-26,835000.0,842000.0,830000.0,834000.0,255985.0
2010-04-27,831000.0,838000.0,827000.0,835000.0,260529.0
2010-04-28,820000.0,825000.0,818000.0,825000.0,315888.0
2010-04-29,830000.0,831000.0,816000.0,825000.0,224108.0
2010-04-30,828000.0,852000.0,827000.0,849000.0,447784.0
2010-05-03,845000.0,845000.0,827000.0,829000.0,285824.0
2010-05-04,840000.0,843000.0,830000.0,834000.0,181161.0
2010-05-06,817000.0,819000.0,810000.0,814000.0,436884.0
2010-05-07,798000.0,799000.0,788000.0,794000.0,744089.0
2010-05-10,800000.0,805000.0,797000.0,803000.0,322379.0
2010-05-11,812000.0,812000.0,791000.0,791000.0,445045.0
2010-05-12,797000.0,798000.0,782000.0,789000.0,314104.0
2010-05-13,798000.0,820000.0,797000.0,813000.0,314592.0
2010-05-14,806000.0,812000.0,799000.0,810000.0,291093.0
2010-05-17,798000.0,799000.0,778000.0,784000.0,524335.0
2010-05-18,790000.0,795000.0,784000.0,792000.0,361210.0
2010-05-19,785000.0,785000.0,769000.0,773000.0,358488.0
2010-05-20,765000.0,772000.0,755000.0,756000.0,392078.0
2010-05-24,747000.0,764000.0,744000.0,758000.0,351135.0
2010-05-25,750000.0,756000.0,736000.0,741000.0,480847.0
2010-05-26,760000.0,769000.0,745000.0,750000.0,452825.0
2010-05-27,744000.0,775000.0,741000.0,772000.0,430340.0
2010-05-28,787000.0,787000.0,767000.0,778000.0,445398.0
2010-05-31,772000.0,781000.0,768000.0,776000.0,253092.0
2010-06-01,776000.0,779000.0,765000.0,768000.0,222960.0
2010-06-03,780000.0,784000.0,774000.0,777000.0,280142.0
2010-06-04,775000.0,797000.0,774000.0,793000.0,246597.0
2010-06-07,779000.0,787000.0,777000.0,787000.0,296754.0
2010-06-08,785000.0,798000.0,776000.0,785000.0,287525.0
2010-06-09,792000.0,792000.0,766000.0,770000.0,354731.0
2010-06-10,777000.0,780000.0,771000.0,773000.0,343012.0
2010-06-11,785000.0,797000.0,783000.0,797000.0,364053.0
2010-06-14,791000.0,809000.0,791000.0,807000.0,238418.0
2010-06-15,810000.0,810000.0,798000.0,798000.0,176373.0
2010-06-16,815000.0,822000.0,809000.0,819000.0,370200.0
2010-06-17,812000.0,817000.0,810000.0,817000.0,232234.0
2010-06-18,825000.0,825000.0,812000.0,822000.0,190217.0
2010-06-21,830000.0,839000.0,825000.0,830000.0,282526.0
2010-06-22,827000.0,827000.0,813000.0,816000.0,294388.0
2010-06-23,811000.0,811000.0,800000.0,805000.0,330206.0
2010-06-24,808000.0,823000.0,805000.0,820000.0,275754.0
2010-06-25,809000.0,810000.0,802000.0,805000.0,337020.0
2010-06-28,805000.0,808000.0,796000.0,796000.0,241413.0
2010-06-29,801000.0,804000.0,787000.0,792000.0,242075.0
2010-06-30,770000.0,780000.0,770000.0,774000.0,518870.0
2010-07-01,779000.0,780000.0,760000.0,766000.0,415163.0
2010-07-02,770000.0,774000.0,763000.0,767000.0,221178.0
2010-07-05,763000.0,770000.0,761000.0,767000.0,199294.0
2010-07-06,762000.0,775000.0,755000.0,775000.0,355302.0
2010-07-07,780000.0,781000.0,765000.0,769000.0,321829.0
2010-07-08,783000.0,784000.0,770000.0,775000.0,292674.0
2010-07-09,779000.0,796000.0,773000.0,796000.0,362616.0
2010-07-12,799000.0,802000.0,792000.0,802000.0,245512.0
2010-07-13,798000.0,808000.0,794000.0,796000.0,292941.0
2010-07-14,813000.0,828000.0,813000.0,824000.0,661493.0
2010-07-15,825000.0,825000.0,818000.0,820000.0,276294.0
2010-07-16,816000.0,820000.0,802000.0,802000.0,335425.0
2010-07-19,786000.0,799000.0,786000.0,795000.0,278908.0
2010-07-20,795000.0,802000.0,786000.0,798000.0,230488.0
2010-07-21,817000.0,818000.0,806000.0,817000.0,325599.0
2010-07-22,812000.0,817000.0,801000.0,808000.0,305388.0
2010-07-23,815000.0,817000.0,807000.0,811000.0,275815.0
2010-07-26,813000.0,820000.0,809000.0,818000.0,206450.0
2010-07-27,824000.0,830000.0,821000.0,829000.0,381209.0
2010-07-28,832000.0,840000.0,831000.0,837000.0,463700.0
2010-07-29,839000.0,840000.0,824000.0,827000.0,295547.0
2010-07-30,822000.0,827000.0,810000.0,810000.0,310754.0
2010-08-02,817000.0,818000.0,810000.0,810000.0,240382.0
2010-08-03,820000.0,822000.0,815000.0,815000.0,257257.0
2010-08-04,817000.0,818000.0,806000.0,806000.0,209636.0
2010-08-05,811000.0,818000.0,803000.0,804000.0,256623.0
2010-08-06,810000.0,810000.0,799000.0,801000.0,217061.0
2010-08-09,799000.0,802000.0,798000.0,802000.0,182260.0
2010-08-10,800000.0,804000.0,791000.0,793000.0,273785.0
2010-08-11,784000.0,789000.0,777000.0,779000.0,356571.0
2010-08-12,768000.0,777000.0,765000.0,766000.0,419114.0
2010-08-13,770000.0,782000.0,767000.0,781000.0,279091.0
2010-08-16,773000.0,783000.0,767000.0,782000.0,204519.0
2010-08-17,777000.0,783000.0,771000.0,782000.0,277743.0
2010-08-18,784000.0,785000.0,774000.0,778000.0,233357.0
2010-08-19,779000.0,789000.0,777000.0,789000.0,240260.0
2010-08-20,780000.0,786000.0,777000.0,784000.0,241273.0
2010-08-23,786000.0,791000.0,782000.0,790000.0,180378.0
2010-08-24,785000.0,786000.0,775000.0,783000.0,226040.0
2010-08-25,776000.0,778000.0,772000.0,772000.0,183622.0
2010-08-26,772000.0,783000.0,770000.0,773000.0,196725.0
2010-08-27,765000.0,772000.0,765000.0,766000.0,244499.0
2010-08-30,775000.0,778000.0,772000.0,776000.0,137833.0
2010-08-31,766000.0,772000.0,756000.0,756000.0,428130.0
2010-09-01,762000.0,763000.0,750000.0,752000.0,379485.0
2010-09-02,760000.0,762000.0,749000.0,759000.0,364194.0
2010-09-03,761000.0,764000.0,756000.0,761000.0,422942.0
2010-09-06,772000.0,780000.0,768000.0,780000.0,386977.0
2010-09-07,783000.0,790000.0,775000.0,788000.0,316844.0
2010-09-08,776000.0,781000.0,771000.0,771000.0,218579.0
2010-09-09,767000.0,774000.0,756000.0,756000.0,612732.0
2010-09-10,760000.0,772000.0,757000.0,766000.0,276470.0
2010-09-13,770000.0,776000.0,766000.0,770000.0,228519.0
2010-09-14,775000.0,781000.0,760000.0,760000.0,369223.0
2010-09-15,763000.0,767000.0,751000.0,757000.0,385727.0
2010-09-16,754000.0,763000.0,754000.0,757000.0,222149.0
2010-09-17,762000.0,778000.0,758000.0,773000.0,398096.0
2010-09-20,774000.0,780000.0,770000.0,780000.0,292109.0
2010-09-24,779000.0,780000.0,758000.0,762000.0,604747.0
2010-09-27,765000.0,768000.0,752000.0,755000.0,481620.0
2010-09-28,755000.0,756000.0,745000.0,745000.0,460601.0
2010-09-29,753000.0,775000.0,750000.0,772000.0,660370.0
2010-09-30,772000.0,779000.0,767000.0,777000.0,336687.0
2010-10-01,772000.0,778000.0,769000.0,777000.0,276301.0
2010-10-04,780000.0,781000.0,774000.0,780000.0,253326.0
2010-10-05,772000.0,779000.0,771000.0,773000.0,253436.0
2010-10-06,778000.0,794000.0,776000.0,793000.0,466142.0
2010-10-07,779000.0,783000.0,769000.0,770000.0,499532.0
2010-10-08,763000.0,766000.0,753000.0,758000.0,503523.0
2010-10-11,762000.0,763000.0,753000.0,753000.0,351156.0
2010-10-12,752000.0,756000.0,746000.0,746000.0,346220.0
2010-10-13,752000.0,752000.0,743000.0,744000.0,395744.0
2010-10-14,753000.0,753000.0,742000.0,750000.0,494778.0
2010-10-15,750000.0,756000.0,745000.0,754000.0,484349.0
2010-10-18,757000.0,762000.0,748000.0,751000.0,273851.0
2010-10-19,750000.0,751000.0,741000.0,741000.0,359706.0
2010-10-20,740000.0,749000.0,735000.0,745000.0,359726.0
2010-10-21,745000.0,765000.0,741000.0,765000.0,561458.0
2010-10-22,773000.0,777000.0,767000.0,777000.0,403182.0
2010-10-25,773000.0,779000.0,767000.0,771000.0,246327.0
2010-10-26,768000.0,771000.0,758000.0,763000.0,307620.0
2010-10-27,758000.0,765000.0,751000.0,753000.0,316897.0
2010-10-28,760000.0,765000.0,753000.0,764000.0,255364.0
2010-10-29,764000.0,765000.0,745000.0,745000.0,454448.0
2010-11-01,753000.0,753000.0,743000.0,747000.0,295021.0
2010-11-02,747000.0,748000.0,737000.0,740000.0,325618.0
2010-11-03,740000.0,749000.0,739000.0,740000.0,355693.0
2010-11-04,747000.0,764000.0,745000.0,763000.0,536471.0
2010-11-05,780000.0,790000.0,775000.0,776000.0,690077.0
2010-11-08,785000.0,788000.0,776000.0,778000.0,277996.0
2010-11-09,784000.0,784000.0,767000.0,774000.0,255744.0
2010-11-10,780000.0,790000.0,775000.0,790000.0,409345.0
2010-11-11,793000.0,799000.0,767000.0,767000.0,888690.0
2010-11-12,784000.0,790000.0,773000.0,778000.0,563271.0
2010-11-15,786000.0,815000.0,785000.0,808000.0,714728.0
2010-11-16,814000.0,820000.0,800000.0,811000.0,583756.0
2010-11-17,801000.0,804000.0,795000.0,795000.0,337138.0
2010-11-18,797000.0,805000.0,793000.0,799000.0,252346.0
2010-11-19,808000.0,819000.0,800000.0,818000.0,386226.0
2010-11-22,820000.0,848000.0,818000.0,848000.0,710659.0
2010-11-23,850000.0,851000.0,834000.0,840000.0,365466.0
2010-11-24,826000.0,852000.0,825000.0,851000.0,625283.0
2010-11-25,853000.0,853000.0,838000.0,845000.0,365229.0
2010-11-26,848000.0,849000.0,832000.0,837000.0,312479.0
2010-11-29,835000.0,846000.0,831000.0,836000.0,306003.0
2010-11-30,832000.0,846000.0,826000.0,826000.0,419490.0
2010-12-01,824000.0,828000.0,814000.0,820000.0,355323.0
2010-12-02,828000.0,859000.0,825000.0,859000.0,607722.0
2010-12-03,870000.0,897000.0,867000.0,894000.0,772126.0
2010-12-06,890000.0,899000.0,885000.0,890000.0,334065.0
2010-12-07,887000.0,921000.0,885000.0,901000.0,490910.0
2010-12-08,903000.0,910000.0,887000.0,888000.0,333093.0
2010-12-09,885000.0,918000.0,884000.0,917000.0,554429.0
2010-12-10,915000.0,919000.0,907000.0,919000.0,251726.0
2010-12-13,919000.0,932000.0,916000.0,930000.0,294529.0
2010-12-14,937000.0,937000.0,921000.0,929000.0,387911.0
2010-12-15,925000.0,925000.0,910000.0,916000.0,326215.0
2010-12-16,908000.0,919000.0,908000.0,911000.0,230859.0
2010-12-17,914000.0,929000.0,912000.0,926000.0,341975.0
2010-12-20,917000.0,932000.0,914000.0,932000.0,336546.0
2010-12-21,931000.0,940000.0,925000.0,936000.0,251428.0
2010-12-22,939000.0,953000.0,936000.0,939000.0,307139.0
2010-12-23,936000.0,938000.0,925000.0,936000.0,219505.0
2010-12-24,939000.0,939000.0,925000.0,925000.0,167564.0
2010-12-27,925000.0,930000.0,915000.0,922000.0,207068.0
2010-12-28,928000.0,950000.0,926000.0,938000.0,280451.0
2010-12-29,935000.0,951000.0,932000.0,945000.0,238004.0
2010-12-30,942000.0,952000.0,942000.0,949000.0,182650.0
2011-01-03,955000.0,966000.0,950000.0,958000.0,249687.0
2011-01-04,956000.0,961000.0,949000.0,958000.0,273132.0
2011-01-05,955000.0,955000.0,942000.0,942000.0,332094.0
2011-01-06,942000.0,949000.0,923000.0,930000.0,379200.0
2011-01-07,915000.0,929000.0,914000.0,921000.0,460205.0
2011-01-10,918000.0,928000.0,909000.0,917000.0,365022.0
2011-01-11,917000.0,922000.0,908000.0,913000.0,386665.0
2011-01-12,914000.0,933000.0,914000.0,930000.0,408046.0
2011-01-13,949000.0,949000.0,917000.0,922000.0,560338.0
2011-01-14,928000.0,934000.0,915000.0,933000.0,305990.0
2011-01-17,945000.0,951000.0,940000.0,949000.0,410961.0
2011-01-18,950000.0,981000.0,949000.0,969000.0,558211.0
2011-01-19,979000.0,1000000.0,966000.0,997000.0,613223.0
2011-01-20,987000.0,990000.0,979000.0,982000.0,297190.0
2011-01-21,976000.0,984000.0,970000.0,971000.0,330222.0
2011-01-24,968000.0,983000.0,966000.0,971000.0,271137.0
2011-01-25,972000.0,990000.0,971000.0,975000.0,273254.0
2011-01-26,985000.0,999000.0,980000.0,998000.0,246873.0
2011-01-27,995000.0,1002000.0,991000.0,994000.0,286469.0
2011-01-28,998000.0,1014000.0,990000.0,1010000.0,380562.0
2011-01-31,1009000.0,1010000.0,981000.0,981000.0,416161.0
2011-02-01,982000.0,995000.0,979000.0,983000.0,256339.0
2011-02-07,1002000.0,1004000.0,972000.0,972000.0,458034.0
2011-02-08,970000.0,974000.0,959000.0,961000.0,593045.0
2011-02-09,973000.0,973000.0,951000.0,960000.0,407753.0
2011-02-10,960000.0,965000.0,935000.0,936000.0,608217.0
2011-02-11,935000.0,943000.0,913000.0,915000.0,526332.0
2011-02-14,928000.0,955000.0,925000.0,953000.0,389997.0
2011-02-15,963000.0,970000.0,947000.0,958000.0,351166.0
2011-02-16,952000.0,970000.0,945000.0,945000.0,278337.0
2011-02-17,953000.0,963000.0,943000.0,954000.0,286143.0
2011-02-18,965000.0,966000.0,957000.0,960000.0,203017.0
2011-02-21,964000.0,965000.0,942000.0,948000.0,273772.0
2011-02-22,939000.0,948000.0,934000.0,938000.0,242561.0
2011-02-23,925000.0,941000.0,925000.0,930000.0,335994.0
2011-02-24,926000.0,934000.0,920000.0,929000.0,355764.0
2011-02-25,928000.0,933000.0,923000.0,926000.0,298839.0
2011-02-28,920000.0,934000.0,920000.0,923000.0,319548.0
2011-03-02,914000.0,923000.0,912000.0,918000.0,317829.0
2011-03-03,919000.0,927000.0,916000.0,923000.0,358180.0
2011-03-04,934000.0,945000.0,927000.0,945000.0,367224.0
2011-03-07,943000.0,943000.0,906000.0,906000.0,604696.0
2011-03-08,911000.0,912000.0,894000.0,899000.0,495819.0
2011-03-09,906000.0,908000.0,882000.0,890000.0,522608.0
2011-03-10,879000.0,884000.0,866000.0,866000.0,819457.0
2011-03-11,861000.0,876000.0,860000.0,862000.0,501174.0
2011-03-14,880000.0,901000.0,853000.0,900000.0,660919.0
2011-03-15,901000.0,902000.0,856000.0,860000.0,723163.0
2011-03-16,885000.0,895000.0,872000.0,886000.0,688894.0
2011-03-17,878000.0,890000.0,868000.0,890000.0,448257.0
2011-03-18,892000.0,895000.0,883000.0,891000.0,382797.0
2011-03-21,891000.0,899000.0,884000.0,890000.0,288571.0
2011-03-22,892000.0,897000.0,870000.0,875000.0,421249.0
2011-03-23,880000.0,880000.0,859000.0,873000.0,500756.0
2011-03-24,880000.0,888000.0,874000.0,880000.0,299758.0
2011-03-25,892000.0,910000.0,890000.0,910000.0,616926.0
2011-03-28,915000.0,922000.0,909000.0,916000.0,312484.0
2011-03-29,907000.0,916000.0,900000.0,916000.0,342124.0
2011-03-30,916000.0,929000.0,916000.0,926000.0,411925.0
2011-03-31,936000.0,936000.0,921000.0,932000.0,521741.0
2011-04-01,936000.0,940000.0,927000.0,940000.0,375975.0
2011-04-04,940000.0,945000.0,939000.0,945000.0,333102.0
2011-04-05,948000.0,948000.0,935000.0,945000.0,234533.0
2011-04-06,940000.0,942000.0,915000.0,923000.0,546992.0
2011-04-07,925000.0,935000.0,905000.0,909000.0,425569.0
2011-04-08,911000.0,914000.0,895000.0,898000.0,515313.0
2011-04-11,898000.0,907000.0,888000.0,894000.0,410941.0
2011-04-12,886000.0,890000.0,882000.0,882000.0,312720.0
2011-04-13,887000.0,901000.0,880000.0,901000.0,327988.0
2011-04-14,900000.0,900000.0,884000.0,900000.0,504041.0
2011-04-15,898000.0,899000.0,882000.0,888000.0,434086.0
2011-04-18,891000.0,892000.0,866000.0,867000.0,528573.0
2011-04-19,853000.0,875000.0,853000.0,875000.0,460338.0
2011-04-20,889000.0,916000.0,886000.0,916000.0,637500.0
2011-04-21,930000.0,937000.0,918000.0,928000.0,539555.0
2011-04-22,924000.0,927000.0,902000.0,904000.0,375038.0
2011-04-25,901000.0,911000.0,889000.0,889000.0,277219.0
2011-04-26,899000.0,899000.0,880000.0,897000.0,381031.0
2011-04-27,917000.0,927000.0,911000.0,924000.0,523684.0
2011-04-28,924000.0,927000.0,899000.0,900000.0,405247.0
2011-04-29,901000.0,908000.0,880000.0,893000.0,421880.0
2011-05-02,910000.0,937000.0,904000.0,932000.0,645931.0
2011-05-03,936000.0,940000.0,922000.0,938000.0,501686.0
2011-05-04,930000.0,934000.0,900000.0,915000.0,465549.0
2011-05-06,899000.0,914000.0,895000.0,899000.0,465837.0
2011-05-09,908000.0,911000.0,891000.0,891000.0,270169.0
2011-05-11,889000.0,895000.0,882000.0,892000.0,436936.0
2011-05-12,886000.0,901000.0,883000.0,885000.0,538606.0
2011-05-13,896000.0,924000.0,890000.0,916000.0,667105.0
2011-05-16,917000.0,919000.0,898000.0,901000.0,319591.0
2011-05-17,897000.0,898000.0,889000.0,890000.0,224972.0
2011-05-18,893000.0,899000.0,886000.0,893000.0,305525.0
2011-05-19,891000.0,898000.0,880000.0,880000.0,349278.0
2011-05-20,885000.0,887000.0,880000.0,882000.0,216632.0
2011-05-23,877000.0,885000.0,872000.0,873000.0,273397.0
2011-05-24,872000.0,884000.0,865000.0,865000.0,288943.0
2011-05-25,879000.0,879000.0,853000.0,856000.0,316959.0
2011-05-26,868000.0,880000.0,865000.0,879000.0,278691.0
2011-05-27,874000.0,899000.0,867000.0,891000.0,427089.0
2011-05-30,895000.0,895000.0,876000.0,884000.0,205004.0
2011-05-31,890000.0,914000.0,886000.0,902000.0,476324.0
2011-06-01,902000.0,912000.0,895000.0,911000.0,312236.0
2011-06-02,894000.0,897000.0,880000.0,883000.0,317487.0
2011-06-03,890000.0,890000.0,877000.0,885000.0,186945.0
2011-06-07,876000.0,889000.0,869000.0,887000.0,298633.0
2011-06-08,885000.0,890000.0,875000.0,877000.0,257888.0
2011-06-09,877000.0,879000.0,865000.0,865000.0,403906.0
2011-06-10,870000.0,874000.0,851000.0,851000.0,387352.0
2011-06-13,844000.0,853000.0,838000.0,853000.0,276322.0
2011-06-14,851000.0,873000.0,848000.0,863000.0,210924.0
2011-06-15,866000.0,869000.0,851000.0,865000.0,262723.0
2011-06-16,853000.0,858000.0,844000.0,848000.0,229911.0
2011-06-17,851000.0,852000.0,803000.0,819000.0,719360.0
2011-06-20,813000.0,814000.0,795000.0,800000.0,470822.0
2011-06-21,800000.0,820000.0,798000.0,814000.0,374920.0
2011-06-22,824000.0,833000.0,822000.0,826000.0,322265.0
2011-06-23,825000.0,839000.0,820000.0,831000.0,275044.0
2011-06-24,821000.0,854000.0,821000.0,852000.0,467723.0
2011-06-27,847000.0,847000.0,828000.0,835000.0,290232.0
2011-06-28,840000.0,853000.0,831000.0,832000.0,236918.0
2011-06-29,848000.0,849000.0,832000.0,833000.0,206415.0
2011-06-30,833000.0,835000.0,821000.0,826000.0,326593.0
2011-07-01,843000.0,860000.0,838000.0,855000.0,429815.0
2011-07-04,870000.0,883000.0,869000.0,878000.0,403370.0
2011-07-05,880000.0,899000.0,878000.0,899000.0,401722.0
2011-07-06,893000.0,898000.0,887000.0,898000.0,214943.0
2011-07-07,898000.0,898000.0,879000.0,880000.0,356046.0
2011-07-08,880000.0,888000.0,873000.0,885000.0,232465.0
2011-07-11,880000.0,880000.0,862000.0,865000.0,313048.0
2011-07-12,860000.0,861000.0,846000.0,850000.0,213174.0
2011-07-13,848000.0,855000.0,836000.0,843000.0,299531.0
2011-07-14,835000.0,835000.0,823000.0,831000.0,397906.0
2011-07-15,830000.0,840000.0,821000.0,832000.0,264099.0
2011-07-18,828000.0,830000.0,811000.0,813000.0,360395.0
2011-07-19,806000.0,827000.0,806000.0,822000.0,263461.0
2011-07-20,840000.0,854000.0,839000.0,851000.0,419742.0
2011-07-21,846000.0,851000.0,832000.0,842000.0,205905.0
2011-07-22,850000.0,856000.0,842000.0,850000.0,241217.0
2011-07-25,850000.0,850000.0,834000.0,847000.0,181157.0
2011-07-26,843000.0,851000.0,840000.0,850000.0,221683.0
2011-07-27,848000.0,848000.0,836000.0,845000.0,201173.0
2011-07-28,828000.0,840000.0,826000.0,837000.0,271817.0
2011-07-29,846000.0,852000.0,837000.0,844000.0,298142.0
2011-08-01,855000.0,875000.0,855000.0,870000.0,386611.0
2011-08-02,853000.0,859000.0,850000.0,852000.0,269037.0
2011-08-03,840000.0,844000.0,824000.0,833000.0,406654.0
2011-08-04,839000.0,839000.0,815000.0,821000.0,339370.0
2011-08-05,792000.0,805000.0,789000.0,789000.0,606948.0
2011-08-08,770000.0,789000.0,760000.0,760000.0,603042.0
2011-08-09,750000.0,753000.0,696000.0,724000.0,975100.0
2011-08-10,760000.0,760000.0,720000.0,720000.0,982172.0
2011-08-11,688000.0,725000.0,688000.0,708000.0,789542.0
2011-08-12,721000.0,722000.0,700000.0,707000.0,662698.0
2011-08-16,735000.0,750000.0,726000.0,750000.0,589023.0
2011-08-17,751000.0,760000.0,741000.0,752000.0,292491.0
2011-08-18,748000.0,749000.0,703000.0,709000.0,703089.0
2011-08-19,688000.0,697000.0,672000.0,680000.0,573350.0
2011-08-22,684000.0,702000.0,683000.0,691000.0,412925.0
2011-08-23,700000.0,735000.0,699000.0,723000.0,482917.0
2011-08-24,724000.0,735000.0,700000.0,708000.0,369059.0
2011-08-25,737000.0,738000.0,721000.0,725000.0,374559.0
2011-08-26,717000.0,734000.0,717000.0,726000.0,201409.0
2011-08-29,742000.0,742000.0,724000.0,733000.0,252939.0
2011-08-30,741000.0,748000.0,736000.0,742000.0,251478.0
2011-08-31,747000.0,747000.0,731000.0,744000.0,288497.0
2011-09-01,759000.0,788000.0,744000.0,771000.0,704034.0
2011-09-02,765000.0,781000.0,763000.0,769000.0,256575.0
2011-09-05,755000.0,756000.0,730000.0,731000.0,274738.0
2011-09-06,726000.0,736000.0,710000.0,727000.0,260439.0
2011-09-07,733000.0,778000.0,733000.0,773000.0,345980.0
2011-09-08,780000.0,802000.0,778000.0,798000.0,569374.0
2011-09-09,785000.0,812000.0,777000.0,780000.0,358404.0
2011-09-14,780000.0,781000.0,741000.0,753000.0,540315.0
2011-09-15,784000.0,784000.0,765000.0,771000.0,423113.0
2011-09-16,794000.0,811000.0,792000.0,798000.0,473592.0
2011-09-19,800000.0,814000.0,788000.0,808000.0,245058.0
2011-09-20,811000.0,818000.0,796000.0,811000.0,276722.0
2011-09-21,819000.0,828000.0,801000.0,813000.0,333237.0
2011-09-22,796000.0,800000.0,778000.0,790000.0,305447.0
2011-09-23,764000.0,780000.0,751000.0,758000.0,433976.0
2011-09-26,760000.0,787000.0,759000.0,775000.0,474429.0
2011-09-27,805000.0,805000.0,791000.0,804000.0,329394.0
2011-09-28,824000.0,825000.0,791000.0,807000.0,468719.0
2011-09-29,804000.0,848000.0,804000.0,837000.0,548874.0
2011-09-30,830000.0,840000.0,811000.0,840000.0,500197.0
2011-10-04,805000.0,832000.0,796000.0,828000.0,623589.0
2011-10-05,824000.0,850000.0,817000.0,842000.0,640695.0
2011-10-06,874000.0,879000.0,842000.0,855000.0,597067.0
2011-10-07,865000.0,881000.0,850000.0,860000.0,520888.0
2011-10-10,878000.0,885000.0,872000.0,874000.0,342810.0
2011-10-11,885000.0,885000.0,869000.0,881000.0,449012.0
2011-10-12,872000.0,899000.0,870000.0,898000.0,383250.0
2011-10-13,898000.0,899000.0,881000.0,890000.0,324600.0
2011-10-14,871000.0,894000.0,871000.0,886000.0,216483.0
2011-10-17,890000.0,895000.0,881000.0,890000.0,213027.0
2011-10-18,875000.0,893000.0,871000.0,883000.0,258720.0
2011-10-19,885000.0,886000.0,870000.0,886000.0,210412.0
2011-10-20,886000.0,920000.0,883000.0,907000.0,568089.0
2011-10-21,920000.0,925000.0,907000.0,917000.0,442484.0
2011-10-24,913000.0,943000.0,911000.0,941000.0,372986.0
2011-10-25,936000.0,951000.0,935000.0,945000.0,341821.0
2011-10-26,933000.0,946000.0,927000.0,934000.0,236907.0
2011-10-27,929000.0,939000.0,919000.0,924000.0,319716.0
2011-10-28,928000.0,946000.0,927000.0,945000.0,536917.0
2011-10-31,941000.0,970000.0,933000.0,968000.0,463769.0
2011-11-01,968000.0,999000.0,962000.0,990000.0,606504.0
2011-11-02,970000.0,978000.0,966000.0,971000.0,565288.0
2011-11-03,962000.0,971000.0,958000.0,967000.0,326453.0
2011-11-04,983000.0,1005000.0,982000.0,1005000.0,531669.0
2011-11-07,996000.0,1000000.0,986000.0,993000.0,279484.0
2011-11-08,986000.0,990000.0,965000.0,970000.0,339952.0
2011-11-09,970000.0,988000.0,966000.0,985000.0,361508.0
2011-11-10,967000.0,973000.0,935000.0,935000.0,614473.0
2011-11-11,945000.0,984000.0,930000.0,983000.0,481417.0
2011-11-14,988000.0,1002000.0,987000.0,996000.0,280671.0
2011-11-15,986000.0,1000000.0,980000.0,996000.0,230490.0
2011-11-16,995000.0,1003000.0,973000.0,975000.0,332054.0
2011-11-17,982000.0,992000.0,961000.0,980000.0,248463.0
2011-11-18,971000.0,977000.0,962000.0,963000.0,324518.0
2011-11-21,951000.0,960000.0,942000.0,950000.0,246052.0
2011-11-22,950000.0,971000.0,943000.0,963000.0,236913.0
2011-11-23,948000.0,960000.0,935000.0,935000.0,303195.0
2011-11-24,922000.0,953000.0,921000.0,943000.0,272809.0
2011-11-25,929000.0,953000.0,929000.0,947000.0,231616.0
2011-11-28,959000.0,982000.0,958000.0,978000.0,307131.0
2011-11-29,990000.0,1005000.0,986000.0,1005000.0,551473.0
2011-11-30,1000000.0,1010000.0,996000.0,1004000.0,390349.0
2011-12-01,1035000.0,1080000.0,1029000.0,1074000.0,692218.0
2011-12-02,1061000.0,1071000.0,1040000.0,1050000.0,418869.0
2011-12-05,1069000.0,1073000.0,1058000.0,1066000.0,282333.0
